review_run_id,role_id,role_name,model_family,model_variant,prompt_variant,block_id,item_order_index,blinded_item_id,intended_meaning_retention,clarity,single_construct_purity,response_scale_suitability,recall_period_suitability,mongolian_appropriateness,safety_acceptability,construct_overlap_risk,shame_judgment_risk,social_desirability_risk,suggested_gate,observable_rationale,synthetic_review_only,status_label
SP-R1-A,R1,psychometrician,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_1,1,B009,3,3,3,4,4,3,4,low,low,moderate,pass,The item asks about perceived pressure to repeat a prior response and matches the current-questionnaire frame.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,2,B009,4,4,4,4,4,4,4,low,low,moderate,pass,Өмнөх хариулттай адил байх ёстой гэсэн мэдрэмжийг шууд асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,3,B034,4,4,4,4,3,4,4,low,low,low,pass,Давтагддаг үйлдлийн дараах автоматаар идэх эхлэлийг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,4,B016,4,4,3,4,4,4,3,moderate,moderate,low,revise,Цадах дохио ба зогсоох шийдвэрийг нэг өгүүлбэрт хамтатгасан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,5,B037,4,4,4,4,4,4,3,low,moderate,moderate,revise,Төлөвлөгөөнд эргэн орох итгэлийг асуусан бөгөөд өөрийгөө үнэлэх дарамт үүсгэж болно.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,6,B021,4,4,4,4,4,4,3,low,moderate,moderate,revise,Стресстэй өдөр төлөвлөгөө дагах итгэлийг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,7,B007,4,4,3,4,4,4,3,moderate,moderate,moderate,revise,Таагүй мэдрэмж ба тайвшруулах аргыг хамтатган асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,8,B028,4,4,3,4,4,4,3,moderate,moderate,low,revise,Зогсоох болон үргэлжлүүлэх удирдлагыг нэгтгэн асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,9,B033,4,4,4,4,3,4,4,low,low,low,pass,Тодорхой газар дахь автоматаар идэх үйлдлийг тодорхой асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,10,B017,4,4,4,4,4,4,3,low,high,moderate,revise,Бүтэлгүйтсэн гэсэн шүүлттэй үг нь ичгүүрийн эрсдэлтэй.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,11,B032,4,4,4,4,4,4,4,low,low,moderate,pass,Ядарсан үеийн хэсэгчилсэн хэрэгжилтийн итгэлийг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,12,B014,4,4,4,4,4,4,3,low,moderate,low,revise,Уур бухимдлын дараах идэхийг шууд асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,13,B030,4,4,4,4,4,4,4,low,low,low,pass,Алгассаны дараа дараагийн удаа үргэлжлүүлэхийг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,14,B004,4,4,4,4,4,4,3,moderate,moderate,moderate,revise,Идэх үеийн түр зогсолтын чадварыг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,15,B038,4,4,4,4,4,4,4,low,low,low,pass,Таатай цадалтын мөчийг анзаарах нэг үйлдлийг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,16,B011,4,4,4,4,4,4,3,low,high,moderate,revise,Бүх зүйл бүтэлгүйтсэн мэт гэсэн хэллэг нь шүүлттэй сонсогдоно.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,1,B031,4,4,4,4,4,4,4,low,low,low,pass,Өлсөлт хүчтэй болохоос өмнөх анзааралтыг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,2,B041,4,4,3,4,4,4,3,moderate,moderate,low,revise,Өлсөлтийг анзаарах ба идэж эхлэх шийдвэрийг хамтатгасан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,3,B036,4,4,4,4,4,4,4,low,low,low,pass,Сурталчилгааны дараах хоолны бодлын үргэлжлэлийг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,4,B012,4,4,4,4,4,4,3,low,moderate,moderate,revise,Төлөвлөгөөг орхих үйлдлийг асуусан бөгөөд шүүлт мэдрэгдэх боломжтой.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,5,B042,4,4,4,4,3,4,4,low,low,low,pass,Өдөр тутмын үйлдлийн дараах бодолгүй идэхийг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,6,B023,4,4,4,4,3,4,4,low,low,low,pass,Танил орчны үед автоматаар идэж эхлэхийг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,7,B022,4,4,4,4,4,4,3,low,moderate,moderate,revise,Бусадтай хамт хооллох нөхцөл дэх сонголтын итгэлийг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,8,B027,4,4,4,4,4,4,4,low,low,low,pass,Хоолны үнэрийн дараах идэх шийдвэрийг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,9,B029,4,4,4,4,4,4,2,low,high,moderate,hold,Биеийн төрхөөс шалтгаалсан нийгмийн зайлсхийлтийг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,10,B005,4,4,4,4,4,4,4,moderate,low,moderate,pass,Хоол харсны дараа анхаарлаа буцаах нэг чадварыг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,11,B013,4,4,4,4,3,4,4,low,low,low,pass,Идэж эхэлснээ хожуу анзаарах нэг хэв маягийг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,12,B008,4,4,4,4,4,4,3,low,moderate,moderate,revise,Төлөвлөгөөнд хэвийн эргэн орохыг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_3,1,B003,4,4,3,4,4,4,3,moderate,moderate,moderate,revise,Таагүй мэдрэмж ба идэхгүй байх аргыг хамтатган асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_3,2,B015,4,4,4,4,4,4,4,low,low,low,pass,Асуултуудын төстэй санагдах ойлголтыг шууд асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_3,3,B006,4,4,4,4,4,4,4,low,low,moderate,pass,Ядарсан үеийн энгийн алхам хийх итгэлийг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_3,4,B002,4,4,4,4,4,4,3,low,moderate,low,revise,Гунигтай үеийн идсэний дараах тайвшралын мэдрэмжийг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_3,5,B001,4,4,4,4,4,4,4,low,low,low,pass,Хэт сульдсаны дараах өлсгөлөнг анзаарахыг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_3,6,B026,4,4,4,4,4,4,4,low,low,moderate,pass,Зав багатай үеийн тохирох сонголтын итгэлийг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_3,7,B020,4,4,4,4,4,4,4,low,low,low,pass,Олон бэлтгэлээс шалтгаалсан хойшлуулалтыг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_3,8,B025,4,4,4,4,3,4,4,low,low,low,pass,Зууш сонгох үеийн бодолгүй шийдвэрийг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_3,9,B039,4,4,4,4,4,4,4,low,low,moderate,pass,Ойрхон хоолны дэргэд сонголт хийх итгэлийг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_3,10,B024,4,4,4,4,4,4,3,low,moderate,moderate,revise,Төлөвлөгөөг үргэлжлүүлэхгүй байх үйлдлийг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_3,11,B018,4,4,4,4,4,4,3,low,moderate,low,revise,Төлөвлөснөөс илүү идсэнийг шууд асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_3,12,B035,4,4,4,4,4,4,4,low,low,low,pass,Завгүй үед сонгосон энгийн хувилбар ашигласныг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_3,13,B010,4,4,4,4,4,4,2,low,high,moderate,hold,Биеийн талаар тавгүй үед оролцох эсэхийг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R7-B,R7,ethics_safety,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_3,14,B040,4,4,4,4,3,4,4,low,low,low,pass,Давтагддаг нөхцөл дэх урьдчилсан бодолтой сонголтыг асуусан.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R8-A,R8,measurement_data_science,GPT-5.6,gpt-5.6-terra,literal-v2-1,block_1,1,B005,4,4,4,4,4,4,4,low,none,moderate,pass,One disengagement action is stated; the 14-day frequency options include no-opportunity.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R8-A,R8,measurement_data_science,GPT-5.6,gpt-5.6-terra,literal-v2-1,block_1,2,B029,4,4,4,4,4,4,3,low,moderate,moderate,pass,Avoiding activities because of body concern is one stated behavior; the 30-day frequency frame is explicit.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R8-A,R8,measurement_data_science,GPT-5.6,gpt-5.6-terra,literal-v2-1,block_1,3,B003,4,3,3,4,4,4,3,moderate,low,moderate,revise,"The item names tolerating an unpleasant feeling instead of eating, but 'хэсэг хугацаанд' gives no duration.",true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R8-A,R8,measurement_data_science,GPT-5.6,gpt-5.6-terra,literal-v2-1,block_1,4,B013,4,3,4,4,4,4,4,low,none,low,revise,"Noticing after eating starts is one behavior, but 'хэсэг хугацааны дараа' leaves the delay unspecified.",true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R8-A,R8,measurement_data_science,GPT-5.6,gpt-5.6-terra,literal-v2-1,block_1,5,B036,4,3,4,4,4,4,4,low,none,low,revise,"The cue and subsequent food thought are stated, but 'үргэлжилсэн' has no observable duration threshold.",true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R8-A,R8,measurement_data_science,GPT-5.6,gpt-5.6-terra,literal-v2-1,block_1,6,B025,4,4,4,4,4,4,4,low,none,low,pass,Choosing a snack without considering desire to eat is one described automatic decision process.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R8-A,R8,measurement_data_science,GPT-5.6,gpt-5.6-terra,literal-v2-1,block_1,7,B019,4,3,3,4,4,4,4,moderate,none,moderate,revise,"Preparing an option in advance is observable, but the item combines planning a plan with preparing food.",true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R8-A,R8,measurement_data_science,GPT-5.6,gpt-5.6-terra,literal-v2-1,block_1,8,B015,4,4,4,4,4,4,4,low,none,low,pass,"The item asks one current-survey perception, and the agreement response options match that statement.",true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R8-A,R8,measurement_data_science,GPT-5.6,gpt-5.6-terra,literal-v2-1,block_1,9,B016,4,4,3,4,4,4,4,moderate,none,low,pass,The item states noticing fullness and difficulty deciding whether to stop; both occur within the stated eating episode.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R8-A,R8,measurement_data_science,GPT-5.6,gpt-5.6-terra,literal-v2-1,block_1,10,B001,4,3,4,4,4,4,4,low,none,low,revise,"Late noticing of hunger is clear, but 'маш их сульдсан' is a subjective threshold.",true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R8-A,R8,measurement_data_science,GPT-5.6,gpt-5.6-terra,literal-v2-1,block_1,11,B032,4,3,3,4,4,4,4,moderate,none,moderate,revise,"Confidence is asked in a stated fatigue scenario, but 'хэсэгчлэн хэрэгжүүлэх' does not specify an action.",true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R8-A,R8,measurement_data_science,GPT-5.6,gpt-5.6-terra,literal-v2-1,block_1,12,B014,4,4,4,4,4,4,3,low,moderate,moderate,pass,Eating after anger or frustration is a single event pattern with a stated 14-day frequency frame.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R8-A,R8,measurement_data_science,GPT-5.6,gpt-5.6-terra,literal-v2-1,block_1,13,B010,4,3,4,4,4,4,3,low,moderate,moderate,revise,"Participation despite body discomfort is stated, but 'хийхийг хүссэн зүйл' does not identify the activity.",true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
